C14.1.4;C;14;4;1;1;1;1200;800;600;1000;VACIO;1;3
C14.2.0;C;14;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C14.2.1;C;14;1;2;1;1;1200;800;600;1000;VACIO;1;3
C14.2.2;C;14;2;2;1;1;1200;800;600;1000;VACIO;1;3
C14.2.3;C;14;3;2;1;1;1200;800;600;1000;VACIO;1;3
C14.2.4;C;14;4;2;1;1;1200;800;600;1000;VACIO;1;3
C14.3.0;C;14;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C14.3.1;C;14;1;3;1;1;1200;800;600;1000;VACIO;1;3
C14.3.2;C;14;2;3;1;1;1200;800;600;1000;VACIO;1;3
C14.3.3;C;14;3;3;1;1;1200;800;600;1000;VACIO;1;3
C14.3.4;C;14;4;3;1;1;1200;800;600;1000;VACIO;1;3
C15.1.0;C;15;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C15.1.1;C;15;1;1;1;1;1200;800;600;1000;VACIO;1;3
C15.1.2;C;15;2;1;1;1;1200;800;600;1000;VACIO;1;3
C15.1.3;C;15;3;1;1;1;1200;800;600;1000;VACIO;1;3
C15.1.4;C;15;4;1;1;1;1200;800;600;1000;VACIO;1;3
C15.2.0;C;15;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C15.2.1;C;15;1;2;1;1;1200;800;600;1000;VACIO;1;3
C15.2.2;C;15;2;2;1;1;1200;800;600;1000;VACIO;1;3
C15.2.3;C;15;3;2;1;1;1200;800;600;1000;VACIO;1;3
C15.2.4;C;15;4;2;1;1;1200;800;600;1000;VACIO;1;3
C15.3.0;C;15;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C15.3.1;C;15;1;3;1;1;1200;800;600;1000;VACIO;1;3
C15.3.2;C;15;2;3;1;1;1200;800;600;1000;VACIO;1;3
C15.3.3;C;15;3;3;1;1;1200;800;600;1000;VACIO;1;3
C15.3.4;C;15;4;3;1;1;1200;800;600;1000;VACIO;1;3
C16.1.0;C;16;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C16.1.1;C;16;1;1;1;1;1200;800;600;1000;VACIO;1;3
C16.1.2;C;16;2;1;1;1;1200;800;600;1000;VACIO;1;3
C16.1.3;C;16;3;1;1;1;1200;800;600;1000;VACIO;1;3
C16.1.4;C;16;4;1;1;1;1200;800;600;1000;VACIO;1;3
C16.2.0;C;16;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C16.2.1;C;16;1;2;1;1;1200;800;600;1000;VACIO;1;3
C16.2.2;C;16;2;2;1;1;1200;800;600;1000;VACIO;1;3
C16.2.3;C;16;3;2;1;1;1200;800;600;1000;VACIO;1;3
C16.2.4;C;16;4;2;1;1;1200;800;600;1000;VACIO;1;3
C16.3.0;C;16;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C16.3.1;C;16;1;3;1;1;1200;800;600;1000;VACIO;1;3
C16.3.2;C;16;2;3;1;1;1200;800;600;1000;VACIO;1;3
C16.3.3;C;16;3;3;1;1;1200;800;600;1000;VACIO;1;3
C16.3.4;C;16;4;3;1;1;1200;800;600;1000;VACIO;1;3
C17.1.0;C;17;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C17.1.1;C;17;1;1;1;1;1200;800;600;1000;VACIO;1;3
C17.1.2;C;17;2;1;1;1;1200;800;600;1000;VACIO;1;3
C17.1.3;C;17;3;1;1;1;1200;800;600;1000;VACIO;1;3
C17.1.4;C;17;4;1;1;1;1200;800;600;1000;VACIO;1;3
C17.2.0;C;17;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C17.2.1;C;17;1;2;1;1;1200;800;600;1000;VACIO;1;3
C17.2.2;C;17;2;2;1;1;1200;800;600;1000;VACIO;1;3
C17.2.3;C;17;3;2;1;1;1200;800;600;1000;VACIO;1;3
C17.2.4;C;17;4;2;1;1;1200;800;600;1000;VACIO;1;3
C17.3.0;C;17;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C17.3.1;C;17;1;3;1;1;1200;800;600;1000;VACIO;1;3
C17.3.2;C;17;2;3;1;1;1200;800;600;1000;VACIO;1;3
C17.3.3;C;17;3;3;1;1;1200;800;600;1000;VACIO;1;3
C17.3.4;C;17;4;3;1;1;1200;800;600;1000;VACIO;1;3
C18.1.0;C;18;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C18.1.1;C;18;1;1;1;1;1200;800;600;1000;VACIO;1;3
C18.1.2;C;18;2;1;1;1;1200;800;600;1000;VACIO;1;3
C18.1.3;C;18;3;1;1;1;1200;800;600;1000;VACIO;1;3
C18.1.4;C;18;4;1;1;1;1200;800;600;1000;VACIO;1;3
C18.2.0;C;18;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C18.2.1;C;18;1;2;1;1;1200;800;600;1000;VACIO;1;3
C18.2.2;C;18;2;2;1;1;1200;800;600;1000;VACIO;1;3
C18.2.3;C;18;3;2;1;1;1200;800;600;1000;VACIO;1;3
C18.2.4;C;18;4;2;1;1;1200;800;600;1000;VACIO;1;3
